RF_mav,RF_rms,RF_wl,BF_mav,BF_rms,BF_wl,VM_mav,VM_rms,VM_wl,ST_mav,ST_rms,ST_wl,prediction_label
0.0087585,0.012540201354045316,0.6809000000000001,0.009555500000000001,0.017599606529692644,1.0974,0.004904500000000001,0.006185487046304438,0.43399999999999994,0.0063085,0.011167848942388144,0.743,-9.3785
0.006134999999999999,0.007924310695574727,0.603,0.0076285,0.018716066627365913,0.8934,0.0065195,0.008115093961255163,0.41070000000000007,0.005489999999999999,0.008828850434796141,0.6025,-5.2545
0.009852500000000002,0.016475389221502476,0.7389,0.0014704999999999998,0.0019311783967308667,0.17880000000000001,0.0055509999999999995,0.0069668285467635845,0.3356,0.0015949999999999998,0.0020870553418632673,0.1874,-0.5405000000000001
0.0165845,0.02495441544095954,1.9554000000000002,0.001344,0.001600624877977348,0.15860000000000002,0.004396,0.0053029614367822815,0.27999999999999997,0.001382,0.0017608520664723654,0.1623,1.064
0.0232255,0.03665702729354905,2.9557,0.0013879999999999997,0.0017867568385205638,0.199,0.0037965000000000004,0.00490752992858933,0.29769999999999996,0.0012564999999999998,0.0015791928317973078,0.16990000000000002,0.45050000000000007
0.0029315,0.0036150172890319623,0.1975,0.00528,0.008787297650586327,0.6104999999999999,0.0024545,0.0031198477526956344,0.2386,0.00649,0.008709345555206775,0.6416999999999999,-3.1205000000000003
0.0266115,0.043191154765761935,1.5698,0.0016110000000000002,0.0022798903482404583,0.2117,0.041331,0.060173956160452007,1.2481,0.0022195,0.0030785629764550865,0.2219,-22.881999999999998
0.0201155,0.026260358908438402,1.6721,0.0012900000000000001,0.0015832245576670417,0.1553,0.005946,0.007153481669788496,0.3345,0.0012345000000000001,0.0014899496635792768,0.1568,-32.559
0.051318,0.10674301663340792,2.3884000000000003,0.002714,0.004025046583581363,0.32880000000000004,0.07491149999999999,0.11276140319275917,2.7826,0.004912499999999999,0.007484039684555394,0.5570999999999999,-8.584499999999998
0.0233125,0.02850031666490743,1.1722000000000001,0.0463365,0.06174968137569618,4.6556,0.038315499999999995,0.0534856714457246,1.5251,0.0279305,0.034977886585670095,2.8712,-10.7925
0.048014,0.08418349184964947,2.7062,0.0110455,0.01994480508804235,1.3765,0.010756000000000002,0.01682223825773491,0.6415000000000001,0.010396,0.017714386808467292,1.2216,-9.3005
0.0246945,0.037355712414569205,0.8036000000000001,0.006858500000000001,0.013501027738657528,0.9214,0.008265500000000002,0.009872752908890205,0.36460000000000004,0.010364499999999999,0.014315049772878893,1.2214,-1.3840000000000001
0.0040345,0.005112205981765602,0.2633,0.0064435,0.011372007298625867,0.9511000000000001,0.0035970000000000004,0.004652837843725053,0.2683,0.0108185,0.01431436166931659,1.2067999999999999,-1.3105000000000002
0.038523,0.061261931899018664,1.7705000000000004,0.0075945,0.019566298832431234,0.5866,0.04600799999999999,0.0820220116797924,1.7304,0.0037324999999999997,0.0072673413295372335,0.3491,-20.195
0.015766999999999996,0.02388925909273873,0.6129,0.0029154999999999997,0.0038727315941077044,0.21559999999999999,0.0126275,0.020703097594321485,0.33730000000000004,0.0023725,0.00303386716914238,0.2011,-52.38849999999999
0.0239775,0.04726727250434491,1.5091999999999997,0.0033840000000000003,0.005466818087333802,0.37039999999999995,0.00874,0.01174925955113768,0.39130000000000004,0.0051155,0.008270541094753113,0.6771999999999999,-26.7885
0.0950185,0.20568286644735387,7.3246,0.039098,0.053763497840077334,3.2283,0.11464399999999998,0.17029897298574645,4.8420000000000005,0.021689999999999997,0.029691842314009415,2.322,-7.090999999999999
0.061283,0.09315177346674619,2.9234999999999993,0.0201715,0.02914854112987475,2.1950000000000003,0.045228000000000004,0.05392273546473695,1.3621999999999996,0.015412000000000002,0.020401004877211318,1.6911999999999998,-10.640999999999998
0.0367995,0.04626967311317425,1.6118000000000001,0.012407,0.019417517864031952,1.5578999999999998,0.015665,0.018946033885750335,0.4259,0.010499500000000002,0.01328477135670765,1.1174,1.1825
0.0075855,0.0095701750245228,0.3071,0.012649500000000001,0.02148753010469095,1.4171999999999998,0.036205499999999995,0.059731737376373044,1.2526000000000002,0.013445499999999999,0.017477821660607483,1.3532,1.1565
0.0212005,0.041715755416868575,1.2133999999999998,0.00956,0.017413578035544563,1.2931,0.0437065,0.0783288130256038,1.7215,0.009459,0.013097747898016666,0.8748000000000001,-17.7505
0.026755,0.035446823553035044,1.2453999999999998,0.002908,0.003674738085904899,0.2368,0.022654999999999998,0.0389405007671961,0.643,0.002754,0.0035750244754406925,0.23879999999999996,-50.586499999999994
0.011550500000000002,0.015021829116322686,0.5163,0.0025670000000000003,0.004229432586056905,0.31779999999999997,0.006085500000000001,0.007361986824220755,0.28069999999999995,0.0028055000000000003,0.004126287677804348,0.3234,-28.629499999999997
0.1173835,0.24737130118508088,6.8386000000000005,0.0237315,0.03613720728003203,2.4091,0.11448149999999999,0.1772405869150743,4.3137,0.017722500000000002,0.025339168297321836,1.6396000000000002,-4.9270000000000005
0.06901249999999999,0.1072700202759373,2.998,0.021669,0.034887074970538876,2.0418,0.06189,0.07265068203396303,1.8737,0.021199500000000003,0.029210199417326818,2.2278000000000002,-10.642999999999999
0.032889999999999996,0.053620026109654224,1.5937000000000001,0.0032245,0.00413368479688522,0.39690000000000003,0.025197499999999998,0.032906146082457,0.5974000000000002,0.008225,0.011822588549044579,1.0345,-0.0354999999999999
0.0096155,0.016122141607119073,0.4205,0.0073985,0.01265715410351,0.9651000000000001,0.0184285,0.028718319066407767,0.5333,0.0074540000000000006,0.009376897141378912,0.788,-0.9304999999999999
0.0139195,0.019979275512390333,0.5601,0.005119000000000001,0.008280048309037816,0.49760000000000004,0.0188275,0.04167176562134127,0.7572000000000001,0.005322,0.0073752694866018285,0.6171,-15.812499999999998
0.0181315,0.024270524304184284,1.1162,0.004849999999999999,0.010285723115075576,0.48040000000000005,0.0490865,0.08513886098603858,1.5894000000000001,0.003861,0.005268851867342638,0.40149999999999997,-49.452999999999996
0.0118065,0.014761424389265422,0.5072000000000001,0.0137995,0.022326136029326704,1.6877,0.006689499999999999,0.008996935589410431,0.39680000000000004,0.013335,0.021444668335043094,1.6899999999999995,-31.171
0.12667849999999997,0.26057700809933326,7.908200000000001,0.030922,0.04510441774371996,2.8804999999999996,0.12589950000000003,0.19688647096740802,5.0228,0.0158705,0.024621920111965276,1.8084,-7.2075
0.053118,0.07642611726366845,2.1863,0.008223000000000001,0.016950171090581948,1.0029,0.022139,0.02678378987372773,0.8501,0.0159715,0.021320102016641477,2.2023,-7.694
0.014420500000000001,0.018822785394303362,0.5438000000000001,0.0019339999999999995,0.0027337154204488804,0.2806,0.0115705,0.014069738803545714,0.3953,0.007217,0.010516867404317695,0.9486,0.34450000000000003
0.004895,0.006130163129966445,0.3013,0.0019755,0.0024813202131123667,0.2117,0.0122635,0.019474019872640573,0.43600000000000005,0.004969,0.0068119380502174275,0.7381000000000001,0.893
0.0034835,0.004517172788371063,0.4975,0.007827500000000001,0.012782646439607097,1.0203,0.0029054999999999997,0.003660935672748157,0.40469999999999995,0.003203,0.004341647152867216,0.36860000000000004,-4.7125
0.0026334999999999996,0.00341790140290793,0.38270000000000004,0.006102499999999999,0.008496372755476303,0.7539,0.0023,0.0029572115243925315,0.3479,0.0029995,0.004166959323055602,0.3204,-4.9935
0.003771,0.008322505632320114,0.3249,0.011080999999999999,0.01593554517423235,1.4044000000000003,0.0020065,0.002582411663542434,0.243,0.0066315,0.009004390595703854,0.7737999999999998,-5.3245000000000005
0.0014239999999999997,0.0018169479904499193,0.1825,0.008508,0.01250642235013675,1.0896999999999997,0.001937,0.002638219096284461,0.2758,0.0128965,0.016601573720584444,1.9115,-8.493
0.0031409999999999997,0.004102084835787773,0.24019999999999997,0.006514000000000001,0.010241552616669017,0.7586,0.0023825,0.003048056758001727,0.3108000000000001,0.010513500000000002,0.013909509337140543,1.5741999999999998,-16.561500000000002
0.0022215,0.0027732201499340073,0.21299999999999997,0.0101125,0.012740563174365567,0.9219,0.0041655,0.005298070403458225,0.42100000000000004,0.024301,0.031117700750537467,2.9617999999999998,-28.3305
0.006288499999999999,0.008427268240657823,0.42200000000000004,0.016885499999999998,0.0213197549235445,1.2357,0.017121,0.034862127014856685,0.9199999999999999,0.047692,0.06241515040436897,3.216,-49.71
0.011419000000000002,0.01688670186863024,0.573,0.0201645,0.024708082685631436,2.1540000000000004,0.005765499999999999,0.0071058954397035705,0.48419999999999996,0.058285000000000003,0.07352585871650871,5.2956,-74.41
0.004724000000000001,0.006128588744564282,0.4708,0.034659999999999996,0.046975936393008705,4.9045000000000005,0.009647000000000001,0.011910142736340317,0.786,0.10323650000000001,0.12937660936197082,9.307099999999998,-95.317
0.007623,0.00954635532546322,0.7646999999999999,0.0723325,0.08993454036130946,8.1598,0.015512999999999999,0.019377750127401273,1.5036,0.1079,0.13892602024099013,11.652000000000001,-109.84049999999999
0.0093725,0.011907852451218903,0.9324,0.059685999999999996,0.07759518735076293,7.586,0.016241500000000002,0.02004476614979581,1.5600999999999998,0.0985705,0.13331224568658348,11.792900000000001,-112.91699999999999
0.0066415,0.008004014617677807,0.6313000000000001,0.048276000000000006,0.06041842682493479,6.1738,0.014677500000000001,0.019448854722065253,1.4209,0.09661049999999999,0.12286122720370328,10.811399999999999,-112.93400000000001
0.0056405000000000005,0.007119785811385059,0.6101000000000001,0.039009999999999996,0.05064948765782335,4.7787,0.0116015,0.014350489538688218,1.156,0.07153000000000001,0.08622129551334752,7.669700000000001,-112.588
0.0049715,0.006606107023050717,0.5230999999999999,0.041260500000000006,0.05430451500566044,4.2129,0.010824,0.014209225876169329,1.0164,0.07285349999999999,0.08860869116514475,7.4249,-111.98349999999999
0.0046775,0.005862998379668888,0.4906,0.0247415,0.033071346359046225,3.2283,0.009975000000000001,0.01216920293199189,0.9401999999999999,0.0589915,0.07022445692207238,6.5343,-111.6865
0.0048200000000000005,0.006030082918169534,0.5453,0.03914,0.04852393636134645,3.9279,0.010126500000000004,0.012567937380493268,1.0238999999999998,0.0722665,0.08908367330773917,7.1912,-111.34450000000001
0.005796,0.007115672842395159,0.6117000000000001,0.029171500000000003,0.036605220256132866,3.1304000000000003,0.010830000000000001,0.013186694051201764,0.9163000000000001,0.062384,0.07752712622043977,6.8798,-111.47
0.0040725,0.005254821595449269,0.4153,0.021375,0.026747044696564144,1.9726000000000004,0.0082315,0.010728902553383548,0.7114,0.043955,0.05549036402836082,4.228400000000001,-110.87049999999999
0.0030525,0.003810675793084476,0.2864,0.014851500000000002,0.019946645081316307,1.3540999999999999,0.0045405,0.005929363372234831,0.4133,0.031809500000000004,0.04518276607291767,3.1711,-106.8415
0.0025980000000000005,0.003162514822099653,0.2575,0.017685,0.02478900966154154,1.4505,0.0049625,0.006082536477490292,0.3737,0.0354435,0.04768357631302417,3.1616000000000004,-95.6955
0.003044,0.0037634558586490687,0.25589999999999996,0.0106135,0.01306523057584519,0.8270000000000002,0.005538499999999999,0.006871953870625152,0.41630000000000006,0.0255255,0.03300000984848338,2.1008,-81.7035
0.0029975,0.0037687862767739957,0.2238,0.0049204999999999995,0.006583035014337991,0.49219999999999997,0.0037850000000000006,0.004902376974489008,0.35009999999999997,0.0102015,0.01567833696537997,1.2528,-67.7375
0.0017495,0.0021983516552180637,0.1792,0.0043625,0.005786860115814102,0.3767,0.0028175,0.0034813431316088337,0.31020000000000003,0.007624,0.01079406781524,1.0448,-53.18600000000001
0.002117,0.00293400749828626,0.1866,0.002902,0.0037596010426639687,0.30180000000000007,0.002418,0.003014979270243827,0.2783,0.005819000000000001,0.00894527808399493,0.748,-33.79
0.0023550000000000003,0.0030534734320114857,0.2343,0.004231,0.006044435457509659,0.42419999999999997,0.002502,0.0030817202987941652,0.2772,0.004751999999999999,0.006931630399841007,0.6537000000000001,-19.0795
0.0039705,0.005320145674697263,0.4113,0.006435,0.009683883518506405,0.6931999999999999,0.0025345000000000003,0.003305457608259407,0.2993,0.0033640000000000002,0.004776829492456267,0.3653,-12.093000000000002
0.0035265,0.004545607770144715,0.49970000000000003,0.008608,0.013507012993256504,1.0045,0.0025455,0.0031881264090371326,0.32389999999999997,0.0040065,0.005962411424918612,0.43620000000000003,-6.4225
0.0064164999999999995,0.008447996803976668,0.6886000000000001,0.0071730000000000006,0.010169405095677916,0.9478,0.0034755000000000003,0.004490963148368065,0.4216,0.003015,0.0040251956474188924,0.354,-4.3069999999999995
0.0045035,0.005991080870761135,0.6704,0.0085655,0.013495860476457216,1.0665,0.008248,0.01601725944099052,0.5557,0.003347,0.004801135282409776,0.3397,-3.4915
0.004327,0.005680105632820573,0.6368,0.007756,0.010781720641901273,1.0841000000000003,0.0026095000000000003,0.003287362164410852,0.3709,0.0031989999999999996,0.004331246933620848,0.34630000000000005,-3.1605000000000008
0.0043809999999999995,0.006067635453782635,0.6736000000000001,0.004743,0.007496919367313484,0.6026,0.0030325,0.0038627645540467515,0.35550000000000004,0.00256,0.0031661174962404662,0.2777,-3.1635000000000004
0.003072,0.004085816931777536,0.4818,0.006163000000000001,0.009436084993258593,0.8866,0.0025280000000000003,0.003498828375327947,0.3396,0.0029425000000000002,0.00397241110662026,0.3229000000000001,-3.1860000000000004
0.0037250000000000004,0.0056647418299513004,0.3184,0.004593000000000001,0.007449590592777566,0.6437999999999999,0.0022804999999999995,0.002983513029969871,0.2992,0.004525,0.0060898604253299595,0.5561,-3.4035
0.0017975000000000003,0.0026790576701519507,0.2405,0.0035154999999999995,0.0050677065818770526,0.4034,0.0023765,0.0030212000926784044,0.3052,0.008846999999999999,0.012456793327337496,1.1518,-5.7139999999999995
0.0017969999999999998,0.0022396205035675127,0.2133,0.0045520000000000005,0.005945897745504879,0.5316000000000001,0.013851999999999998,0.028551299445034022,0.6057,0.015063,0.018926021768982514,1.8992,-11.75
0.0031035000000000004,0.004081451947530438,0.2721,0.012823499999999998,0.015529837410610583,1.0887,0.012816,0.020259740867049607,0.49590000000000006,0.032085999999999996,0.04195018116766601,3.0664,-32.56
0.0023995,0.003021233191926767,0.2345,0.014440000000000001,0.017939478810712423,1.2807000000000002,0.01117,0.021568143174598965,0.6691,0.053707000000000005,0.06624308643171753,4.3832,-59.8235
0.0035450000000000004,0.004633529971846518,0.3813,0.030912000000000002,0.04130302531292351,2.9911000000000003,0.00577,0.007222804164588709,0.5494,0.100323,0.13344147706017048,8.882100000000001,-78.541
0.009427,0.013246086214425754,0.5927,0.040572,0.05717138095236112,4.9725,0.007271,0.008937628320757136,0.6911,0.09986650000000001,0.12982279287551934,10.1283,-96.1755
0.0081435,0.010022482227472394,0.8196999999999999,0.057806500000000004,0.06921900064288707,7.3759,0.011997,0.015487159197218835,1.324,0.11472049999999999,0.14930566650331795,12.306199999999999,-107.0995
0.0069845,0.00853804720061912,0.8336999999999999,0.05679,0.07288121088456202,7.0115,0.015445,0.01878485294060084,1.5917000000000001,0.11707200000000001,0.15128767068072665,13.3166,-108.76450000000001
0.0066549999999999995,0.008483265880543885,0.6944000000000001,0.0529335,0.06583113738953626,5.8591,0.013609500000000002,0.01757955204207434,1.3860999999999999,0.0897245,0.11373455477558261,10.434999999999999,-108.6135
0.0054805,0.007026489166006022,0.6366,0.0430335,0.05366334177070973,4.8361,0.0130035,0.016536192125153844,1.2783999999999998,0.085739,0.10620533979042673,8.7238,-108.0425
0.0046165,0.005784716933437625,0.5336000000000001,0.0374505,0.04829703665857772,4.412100000000001,0.011473,0.013813840885141251,1.0505,0.076561,0.09590972317757986,8.6899,-107.515
0.00528,0.006581040951095806,0.5828,0.047337500000000005,0.0593206359541096,4.8023,0.013276,0.016489851424436788,1.189,0.0973795,0.12071682960548624,9.392700000000001,-107.1235
0.003938,0.005084181350030701,0.46329999999999993,0.034025,0.04347740217630304,3.2307000000000006,0.010986500000000001,0.014155191627102758,1.0444,0.07424700000000001,0.09808275434550152,7.6411999999999995,-106.785
0.0024935,0.0032862668789981134,0.26780000000000004,0.013518,0.0188815359544715,1.2365,0.004935,0.006215681780786401,0.48050000000000004,0.0283995,0.03897010841658001,2.5985,-104.363
0.0029495,0.0034795904931471462,0.25780000000000003,0.016493999999999998,0.020661974736215317,1.3477999999999999,0.0052225,0.006229963884325494,0.4303,0.031566000000000004,0.04630825952246532,2.7977000000000007,-95.945
0.0031490000000000003,0.004508591797889891,0.26789999999999997,0.0142645,0.01858353437858364,1.0474999999999999,0.005041500000000001,0.006106386001556076,0.4202,0.0276385,0.036680492772044375,2.0146999999999995,-84.2255
0.002894,0.0036033040393505513,0.22459999999999997,0.0082015,0.01109134121736411,0.647,0.0051790000000000004,0.006168995055922804,0.4,0.014338000000000002,0.02036210941921293,1.2536,-72.6205
0.0030315000000000003,0.003800230256181854,0.22700000000000004,0.0072015000000000004,0.009160734140886308,0.5038,0.004387,0.00578388277889516,0.35230000000000006,0.010449000000000002,0.014284288571714028,1.2266,-57.438500000000005
0.0034475,0.006533433247535326,0.28770000000000007,0.0057245,0.008028558401107886,0.5318,0.005257499999999999,0.007017894983540293,0.37620000000000003,0.010772000000000002,0.016213713331621474,1.1904000000000001,-42.036
0.0041685,0.005996694923038857,0.2617,0.0030625,0.004660724192655043,0.4315,0.002018,0.0027071941193789555,0.26839999999999997,0.0038375,0.005258255414108371,0.5111,-28.866
0.0037255,0.00522371993889412,0.4173,0.006345999999999999,0.008972669613888611,0.7595999999999999,0.0030384999999999995,0.0037559219906702006,0.31700000000000006,0.0033485,0.004449263984076467,0.4426,-17.674
0.0050995,0.006405017564378727,0.6295999999999999,0.0072885,0.01181530998323785,1.034,0.003235,0.004075266862427539,0.3661,0.0034275,0.0045025603827155945,0.4195,-9.2255
0.004965,0.006410187204754632,0.8066,0.0046965,0.00679662048374043,0.6954,0.0032264999999999998,0.003990582664223359,0.41080000000000005,0.0027065000000000006,0.0034848457641623106,0.3537,-5.5625
0.0047765,0.006237319135654356,0.7289000000000001,0.007275,0.01013099698943791,1.0617,0.009877499999999999,0.01944868761639201,0.6793,0.0040685,0.005162765731659727,0.4434,-5.120500000000001
0.022624000000000005,0.02868245631043478,2.3617,0.006581999999999999,0.008507866947713745,0.6976,0.0140645,0.01781570234371915,1.3225,0.009129,0.013070436105960658,0.533,-20.2645
0.0329255,0.04109325674608913,4.1030999999999995,0.011328,0.013773456356339898,1.4048,0.028685000000000002,0.03393661444516822,2.9229,0.0344575,0.04776879682386819,1.6089,-7.7495
0.0435325,0.05603682494574438,5.1617,0.0101825,0.013316491655086936,1.6015000000000001,0.040288,0.05190767573297806,4.6183,0.012894000000000001,0.01730821770142726,1.0337,-5.1085
0.036158,0.04672540957551897,4.3825,0.010694500000000003,0.013758010393948684,1.5465,0.026145500000000002,0.03331473622888226,3.6586,0.0074075,0.009208509651403967,0.7153,-5.3
0.025721499999999998,0.03302995988492872,3.4075999999999995,0.007495000000000001,0.009994163296644697,1.1286,0.017496,0.02266949051037539,2.5561,0.0045555000000000005,0.005978440432085947,0.5792000000000002,-5.337
0.0291575,0.03679447988489578,3.6834,0.007846500000000001,0.010410252158329306,1.1658,0.021017,0.02786784527013167,2.9005,0.006962,0.00870816283724644,0.6492,-5.329
0.023847999999999998,0.030753003105387935,3.1732,0.0070745,0.00915821216177044,1.0947,0.018969,0.024110669837231813,2.6709,0.0048200000000000005,0.006143175074828976,0.5569999999999999,-5.3745
0.022005499999999997,0.02797146134902501,2.9572000000000003,0.006412500000000001,0.008346774826242768,1.0490000000000002,0.020798,0.027157555118235515,2.6052999999999997,0.0067945,0.011748465857293878,0.6085,-5.354
0.0257505,0.03161552862123295,3.3273,0.007483999999999999,0.00998890384376584,1.1799,0.0158625,0.0199426440072524,2.1664,0.0049395,0.005975847220269274,0.5771,-5.41
0.020532500000000002,0.02591227218906131,2.4729,0.006513500000000001,0.00847051651317675,0.9979,0.016207,0.021658310183391503,2.2500999999999998,0.0041425,0.005181703387883177,0.5306,-5.433
0.020895,0.026860584505926148,2.621,0.006570499999999999,0.008425452510102944,1.0037000000000003,0.014658500000000001,0.020289661160305266,1.8719000000000001,0.0231815,0.052073993029150355,1.7185000000000001,-5.520499999999999
0.020412500000000004,0.028317740905658417,2.5369,0.0055615000000000005,0.007319538919904723,0.7978000000000001,0.014895499999999999,0.019081138592861802,1.9947000000000004,0.019652500000000003,0.0334320557250074,1.5082,-5.7335
0.014651,0.01975744416669322,2.0403999999999995,0.0042595,0.005613897932809252,0.6884999999999999,0.010049,0.013282443299333146,1.3774000000000002,0.0076324999999999995,0.00993931838709275,0.5246000000000002,-5.9955
0.012090999999999998,0.01635901586282011,1.5559000000000003,0.0038470000000000006,0.004977830852891649,0.5669,0.011740500000000001,0.01642823331950213,1.3639999999999999,0.014974500000000002,0.01859971639568733,0.6184000000000001,-6.6925
0.014142000000000002,0.0187438123123339,1.337,0.0035255000000000004,0.00476549577693654,0.5041000000000001,0.0117305,0.014980372158260957,1.299,0.037949000000000004,0.05141085196726465,1.9953999999999998,-10.001499999999998
0.0211815,0.030043199729722532,2.5095,0.002424,0.0031827032535252167,0.317,0.009852000000000001,0.012398463614496757,1.0252000000000001,0.018685999999999998,0.0247905284332545,0.7426000000000001,-15.5245
0.032616,0.045890168881798636,4.7362,0.0021515,0.002701101627114389,0.279,0.009216,0.011008460382814665,0.8835999999999999,0.0022505000000000003,0.0028786541994480683,0.24500000000000002,-24.044
0.024317500000000002,0.03492205392012331,3.6914,0.0014900000000000002,0.0018763528452825711,0.1949,0.0090375,0.014834940175140579,0.7734000000000001,0.001608,0.001959642824598401,0.19240000000000002,-33.6045
0.014933499999999999,0.02446934715107863,1.9662,0.0016095,0.002031760320510271,0.1931,0.0063765,0.008170492641205914,0.45140000000000013,0.001792,0.0022286543024883873,0.1891,-45.229
